People.ID,People.First Name,People.Last Name,Learning Path.ID,Learning Path.Title,Learning Path Results.% Complete,Course.ID,Course.Title,Course User Results.Percentage,Course User Results.Date Completed,Learning Path/Course.Is Optional,Course Custom Fields.Estimated Course Duration (hh:mm),Learning Path Results.Assignment Name
20000959,Quinn,Garcia,10255,Customer Support Essentials,17,1004588,Case Documentation Standards (instructor-led),0,,NO,00:50,Natalie Brooks
20000959,Quinn,Garcia,10255,Customer Support Essentials,17,1004662,Support Queue Management (online),0,,NO,02:30,
20000959,Quinn,Garcia,10255,Customer Support Essentials,17,1004699,De-Escalation Practice (video),0,,NO,03:00,Priya Shah
20000959,Quinn,Garcia,10255,Customer Support Essentials,17,1004736,Customer Journey Basics (instructor-led),0,,NO,00:20,Natalie Brooks
20000959,Quinn,Garcia,10255,Customer Support Essentials,17,1004773,Knowledge Base Authoring (online),0,,NO,00:50,Elena Martinez
20000959,Quinn,Garcia,10255,Customer Support Essentials,17,1004810,First Contact Resolution (video),0,,NO,02:00,Natalie Brooks
20000959,Quinn,Garcia,10255,Customer Support Essentials,17,1004884,Complaint Handling Practice (video),100,10/15/2025 13:10,YES,02:30,Priya Shah
20000959,Quinn,Garcia,10255,Customer Support Essentials,17,1004958,SLA Management Basics (instructor-led),0,,YES,00:20,Natalie Brooks
20000959,Quinn,Garcia,10255,Customer Support Essentials,17,1004995,Support Team Collaboration (self-study),0,,NO,00:15,Elena Martinez
20000959,Quinn,Garcia,10255,Customer Support Essentials,17,1005032,Customer Success Handoff (Inactive 06/26/2024),0,,NO,01:00,Natalie Brooks
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004440,Customer Empathy Essentials (online),100,03/23/2026 10:55,YES,00:50,Natalie Brooks
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004477,Service Recovery Basics (Discontinued 12/02/2025),0,,NO,00:45,Priya Shah
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004514,Escalation Management (online),0,,YES,00:25,
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004551,Customer Communication Skills (online),0,,YES,00:35,Elena Martinez
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004588,Case Documentation Standards (instructor-led),0,,NO,00:50,Priya Shah
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004662,Support Queue Management (online),0,,NO,02:30,Elena Martinez
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004699,De-Escalation Practice (video),0,,NO,03:00,Elena Martinez
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004736,Customer Journey Basics (instructor-led),0,,NO,00:20,Marcus Reed
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004810,First Contact Resolution (video),0,,NO,02:00,Priya Shah
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004847,Service Metrics Foundations (video),100,06/05/2024 13:35,NO,02:30,Priya Shah
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004884,Complaint Handling Practice (video),100,10/15/2025 13:10,NO,02:30,Priya Shah
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004921,Customer Feedback Review (online),0,,NO,01:00,Marcus Reed
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004958,SLA Management Basics (instructor-led),0,,YES,00:20,Natalie Brooks
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1004995,Support Team Collaboration (self-study),0,,NO,00:15,Elena Martinez
20000959,Quinn,Garcia,10272,Service Excellence Practices,23,1005032,Customer Success Handoff (Inactive 06/26/2024),0,,YES,01:00,Elena Martinez
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1000037,Coaching Conversations for Managers (online),100,04/13/2025 16:00,NO,02:00,Marcus Reed
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1001665,Secure File Sharing (self-study),100,02/26/2026 17:05,NO,01:45,Priya Shah
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1001998,Risk Register Workshop (instructor-led),100,01/19/2026 08:00,NO,01:00,Natalie Brooks
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1002035,Stakeholder Mapping (instructor-led),100,10/19/2024 08:30,NO,00:50,Priya Shah
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1002738,Influencing Without Authority (Inactive 03/23/2026),0,,NO,02:30,Marcus Reed
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1002886,Stakeholder Communication (self-study),100,09/28/2025 16:30,NO,00:35,Natalie Brooks
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1003071,Building Trust Remotely (instructor-led),100,12/22/2024 10:50,NO,00:25,Natalie Brooks
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1003626,Diverse Team Collaboration (video),100,12/02/2025 17:30,YES,01:30,Natalie Brooks
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1003848,Pipeline Management Essentials (instructor-led),100,08/16/2024 09:45,NO,01:45,
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1004107,CRM Hygiene Basics (video),100,09/30/2024 12:05,NO,01:45,
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1004218,Territory Planning Lab (online),100,10/31/2025 16:15,NO,02:30,Priya Shah
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1004440,Customer Empathy Essentials (online),100,03/23/2026 10:55,NO,00:50,Natalie Brooks
20000959,Quinn,Garcia,10289,Data Literacy Core,100,1004847,Service Metrics Foundations (video),100,06/05/2024 13:35,NO,02:30,Priya Shah
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1000259,Manager Decision Making (Inactive 04/24/2026),0,,YES,01:15,Marcus Reed
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1000444,Building Team Accountability (instructor-led),100,07/30/2024 12:35,YES,03:00,
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1000814,Harassment Prevention (video),100,02/18/2026 13:05,NO,00:20,Elena Martinez
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1000888,Ethical Decision Making (online),100,08/16/2024 16:00,NO,01:45,Priya Shah
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1001406,Data Classification Basics (instructor-led),100,04/08/2025 13:50,YES,02:30,Priya Shah
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1001628,Ransomware Awareness (online),100,04/27/2025 14:10,YES,02:00,Priya Shah
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1001887,Travel Security Tips (video),100,10/08/2025 10:15,NO,00:40,Marcus Reed
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1002146,Waterfall Delivery Basics (self-study),100,07/29/2025 12:25,NO,00:30,Priya Shah
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1002257,Retrospective Facilitation (instructor-led),100,11/26/2025 08:30,YES,00:15,Priya Shah
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1002701,Presentation Skills Basics (instructor-led),100,07/31/2024 15:10,NO,00:20,Priya Shah
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1002960,Storytelling with Data (self-study),100,02/20/2026 10:50,YES,00:50,Elena Martinez
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1003182,DEI Foundations (video),100,02/04/2026 10:35,NO,03:00,Elena Martinez
20000959,Quinn,Garcia,10306,New Hire Success Path,100,1004884,Complaint Handling Practice (video),100,10/15/2025 13:10,NO,02:30,Priya Shah
20001096,Cameron,Hayes,10017,Manager Essentials,100,1000037,Coaching Conversations for Managers (online),100,12/23/2025 17:55,NO,02:00,Marcus Reed
20001096,Cameron,Hayes,10017,Manager Essentials,100,1000074,Leading Through Change (instructor-led),100,07/14/2024 14:45,NO,00:25,Marcus Reed
20001096,Cameron,Hayes,10017,Manager Essentials,100,1000296,Inclusive Leadership Habits (self-study),100,11/25/2025 15:00,NO,00:40,Priya Shah
20001096,Cameron,Hayes,10017,Manager Essentials,100,1000370,Conflict Resolution for Leaders (online),100,10/07/2025 17:10,NO,00:15,Marcus Reed
20001096,Cameron,Hayes,10017,Manager Essentials,100,1000407,Talent Review Readiness (online),100,05/23/2026 13:45,YES,00:20,Marcus Reed
20001096,Cameron,Hayes,10017,Manager Essentials,100,1000555,Leadership Communication Lab (online),100,09/25/2024 08:55,NO,02:30,Natalie Brooks
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000037,Coaching Conversations for Managers (online),100,12/23/2025 17:55,NO,02:00,Marcus Reed
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000074,Leading Through Change (instructor-led),100,07/14/2024 14:45,NO,00:25,Marcus Reed
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000111,Delegation Essentials (instructor-led),100,01/10/2025 13:10,NO,01:00,Marcus Reed
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000148,Performance Feedback Practice (online),100,05/29/2024 16:55,NO,02:00,Priya Shah
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000185,Strategic Thinking Foundations (video),100,06/05/2024 13:45,YES,03:00,Marcus Reed
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000222,Managing Hybrid Teams (self-study),100,03/27/2026 11:45,NO,01:00,Elena Martinez
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000296,Inclusive Leadership Habits (self-study),100,11/25/2025 15:00,NO,00:40,Priya Shah
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000333,Executive Presence Basics (video),100,01/04/2025 16:20,NO,00:50,
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000370,Conflict Resolution for Leaders (online),100,10/07/2025 17:10,NO,00:15,Marcus Reed
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000407,Talent Review Readiness (online),100,05/23/2026 13:45,NO,00:20,Marcus Reed
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000481,Leading Effective One-on-Ones (video),100,10/29/2025 10:25,YES,00:40,Priya Shah
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000518,Mentoring Emerging Leaders (instructor-led),100,02/09/2026 13:20,NO,03:00,Priya Shah
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000555,Leadership Communication Lab (online),100,09/25/2024 08:55,NO,02:30,Natalie Brooks
20001096,Cameron,Hayes,10034,Advanced People Leadership,100,1000629,Manager Onboarding Essentials (online),100,12/29/2025 17:15,NO,00:35,Priya Shah
20001096,Cameron,Hayes,10119,Project Delivery Essentials,0,1001961,Agile Planning Basics (instructor-led),0,,NO,03:00,
20001096,Cameron,Hayes,10119,Project Delivery Essentials,0,1001998,Risk Register Workshop (instructor-led),0,,NO,01:00,Priya Shah
20001096,Cameron,Hayes,10119,Project Delivery Essentials,0,1002035,Stakeholder Mapping (instructor-led),0,,NO,00:50,Marcus Reed
20001096,Cameron,Hayes,10119,Project Delivery Essentials,0,1002072,Project Budget Tracking (self-study),0,,NO,00:20,
20001096,Cameron,Hayes,10119,Project Delivery Essentials,0,1002109,Sprint Review Facilitation (online),0,,NO,00:30,Priya Shah
20001096,Cameron,Hayes,10119,Project Delivery Essentials,0,1002183,Project Status Reporting (video),91,,NO,00:20,Marcus Reed
20001096,Cameron,Hayes,10119,Project Delivery Essentials,0,1002220,Scope Management Essentials (video),0,,YES,00:40,
20001096,Cameron,Hayes,10119,Project Delivery Essentials,0,1002257,Retrospective Facilitation (instructor-led),0,,NO,00:15,
20001096,Cameron,Hayes,10119,Project Delivery Essentials,0,1002331,Project Closeout Practices (online),0,,NO,01:00,Marcus Reed
20001096,Cameron,Hayes,10119,Project Delivery Essentials,0,1002442,Milestone Planning Essentials (instructor-led),68,,NO,00:30,Marcus Reed
20001096,Cameron,Hayes,10119,Project Delivery Essentials,0,1002479,Project Governance Overview (online),0,,NO,00:15,Elena Martinez
20001096,Cameron,Hayes,10119,Project Delivery Essentials,0,1002516,Delivery Metrics Basics (instructor-led),0,,NO,00:20,Marcus Reed
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1001924,Project Charter Fundamentals (instructor-led),0,,NO,00:50,
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1001961,Agile Planning Basics (instructor-led),0,,NO,03:00,
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1001998,Risk Register Workshop (instructor-led),0,,NO,01:00,Natalie Brooks
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1002072,Project Budget Tracking (self-study),0,,YES,00:20,Marcus Reed
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1002109,Sprint Review Facilitation (online),0,,NO,00:30,Elena Martinez
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1002146,Waterfall Delivery Basics (self-study),92,,NO,00:30,Natalie Brooks
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1002183,Project Status Reporting (video),91,,NO,00:20,Marcus Reed
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1002220,Scope Management Essentials (video),0,,NO,00:40,Elena Martinez
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1002257,Retrospective Facilitation (instructor-led),0,,NO,00:15,Marcus Reed
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1002294,Dependency Management (self-study),48,,NO,01:15,
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1002331,Project Closeout Practices (online),0,,NO,01:00,Marcus Reed
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1002368,Change Control Basics (video),0,,NO,00:30,Marcus Reed
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1002405,Resource Planning Lab (video),0,,NO,01:15,Natalie Brooks
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1002442,Milestone Planning Essentials (instructor-led),68,,NO,00:30,Marcus Reed
20001096,Cameron,Hayes,10136,Agile Project Toolkit,0,1002479,Project Governance Overview (online),0,,NO,00:15,Elena Martinez
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1002553,Effective Meeting Facilitation (self-study),79,,NO,01:45,Priya Shah
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1002590,Business Writing Essentials (online),0,,YES,01:30,Marcus Reed
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1002627,Active Listening Practice (self-study),0,,NO,00:15,Natalie Brooks
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1002664,Cross-Functional Collaboration (online),0,,NO,00:30,Elena Martinez
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1002701,Presentation Skills Basics (instructor-led),0,,NO,00:20,Natalie Brooks
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1002738,Influencing Without Authority (Inactive 03/23/2026),42,,NO,02:30,Natalie Brooks
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1002775,Giving and Receiving Feedback (online),23,,NO,00:40,Natalie Brooks
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1002849,Difficult Conversations Practice (self-study),94,,NO,00:30,Natalie Brooks
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1002886,Stakeholder Communication (self-study),3,,YES,00:35,
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1002960,Storytelling with Data (self-study),0,,YES,00:50,Priya Shah
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1002997,Negotiation Foundations (instructor-led),0,,NO,00:30,Natalie Brooks
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1003034,Communication Style Awareness (online),0,,NO,01:00,Priya Shah
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1003071,Building Trust Remotely (instructor-led),62,,NO,00:25,Natalie Brooks
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1003108,Email Productivity Basics (online),0,,YES,01:45,
20001096,Cameron,Hayes,10153,Communication Skills Core,0,1003145,Facilitation Practice Lab (self-study),46,,NO,03:00,Marcus Reed
20001096,Cameron,Hayes,10170,Collaboration Excellence,0,1002553,Effective Meeting Facilitation (self-study),79,,YES,01:45,Priya Shah
20001096,Cameron,Hayes,10170,Collaboration Excellence,0,1002590,Business Writing Essentials (online),0,,NO,01:30,Marcus Reed
20001096,Cameron,Hayes,10170,Collaboration Excellence,0,1002664,Cross-Functional Collaboration (online),0,,YES,00:30,Elena Martinez
20001096,Cameron,Hayes,10170,Collaboration Excellence,0,1002738,Influencing Without Authority (Inactive 03/23/2026),42,,YES,02:30,Natalie Brooks
20001096,Cameron,Hayes,10170,Collaboration Excellence,0,1002886,Stakeholder Communication (self-study),3,,YES,00:35,
20001096,Cameron,Hayes,10170,Collaboration Excellence,0,1002923,Team Norms Workshop (instructor-led),0,,YES,01:30,Natalie Brooks
20001096,Cameron,Hayes,10170,Collaboration Excellence,0,1002960,Storytelling with Data (self-study),0,,NO,00:50,Elena Martinez
20001096,Cameron,Hayes,10170,Collaboration Excellence,0,1002997,Negotiation Foundations (instructor-led),0,,NO,00:30,Marcus Reed
20001096,Cameron,Hayes,10170,Collaboration Excellence,0,1003071,Building Trust Remotely (instructor-led),62,,NO,00:25,Natalie Brooks
20001096,Cameron,Hayes,10170,Collaboration Excellence,0,1003108,Email Productivity Basics (online),0,,YES,01:45,
20001096,Cameron,Hayes,10221,Sales Readiness Core,10,1003811,Consultative Selling Basics (instructor-led),0,,NO,02:30,Priya Shah
20001096,Cameron,Hayes,10221,Sales Readiness Core,10,1003848,Pipeline Management Essentials (instructor-led),18,,NO,01:45,Priya Shah
20001096,Cameron,Hayes,10221,Sales Readiness Core,10,1003922,Handling Objections (instructor-led),8,,YES,01:30,Natalie Brooks
20001096,Cameron,Hayes,10221,Sales Readiness Core,10,1003959,Account Planning Foundations (online),56,,NO,01:30,Marcus Reed
20001096,Cameron,Hayes,10221,Sales Readiness Core,10,1003996,Product Positioning Basics (video),100,12/29/2025 09:40,NO,01:30,Priya Shah
20001096,Cameron,Hayes,10221,Sales Readiness Core,10,1004033,Sales Forecasting Review (online),0,,NO,00:20,Elena Martinez
20001096,Cameron,Hayes,10221,Sales Readiness Core,10,1004070,Negotiation for Sellers (Inactive 02/21/2026),21,,NO,00:45,Marcus Reed
20001096,Cameron,Hayes,10221,Sales Readiness Core,10,1004181,Renewal Conversation Skills (video),0,,NO,02:00,Marcus Reed
20001096,Cameron,Hayes,10221,Sales Readiness Core,10,1004218,Territory Planning Lab (online),0,,NO,02:30,Natalie Brooks
20001096,Cameron,Hayes,10221,Sales Readiness Core,10,1004329,Prospecting Fundamentals (video),0,,YES,00:30,
20001096,Cameron,Hayes,10221,Sales Readiness Core,10,1004403,Opportunity Qualification (instructor-led),0,,NO,01:00,Priya Shah
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1003811,Consultative Selling Basics (instructor-led),0,,NO,02:30,Priya Shah
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1003848,Pipeline Management Essentials (instructor-led),18,,NO,01:45,Priya Shah
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1003885,Discovery Call Practice (instructor-led),0,,NO,00:15,Elena Martinez
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1003922,Handling Objections (instructor-led),8,,NO,01:30,Natalie Brooks
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1003959,Account Planning Foundations (online),56,,NO,01:30,Marcus Reed
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1004033,Sales Forecasting Review (online),0,,NO,00:20,Natalie Brooks
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1004144,Customer Value Messaging (self-study),0,,YES,00:40,Elena Martinez
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1004181,Renewal Conversation Skills (video),0,,YES,02:00,Marcus Reed
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1004218,Territory Planning Lab (online),0,,YES,02:30,Natalie Brooks
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1004255,Sales Presentation Practice (instructor-led),42,,NO,00:20,Natalie Brooks
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1004292,Competitive Differentiation (instructor-led),10,,NO,00:30,Priya Shah
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1004329,Prospecting Fundamentals (video),0,,YES,00:30,
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1004366,Executive Buyer Alignment (video),0,,NO,00:30,Natalie Brooks
20001096,Cameron,Hayes,10238,Account Growth Toolkit,0,1004403,Opportunity Qualification (instructor-led),0,,NO,01:00,Priya Shah
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1004440,Customer Empathy Essentials (online),73,,NO,00:50,
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1004514,Escalation Management (online),0,,NO,00:25,Elena Martinez
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1004551,Customer Communication Skills (online),0,,YES,00:35,Elena Martinez
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1004588,Case Documentation Standards (instructor-led),0,,NO,00:50,Elena Martinez
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1004662,Support Queue Management (online),0,,NO,02:30,Marcus Reed
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1004699,De-Escalation Practice (video),0,,NO,03:00,Natalie Brooks
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1004736,Customer Journey Basics (instructor-led),82,,NO,00:20,Natalie Brooks
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1004773,Knowledge Base Authoring (online),0,,NO,00:50,
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1004810,First Contact Resolution (video),0,,NO,02:00,Natalie Brooks
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1004884,Complaint Handling Practice (video),3,,YES,02:30,Marcus Reed
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1004958,SLA Management Basics (instructor-led),0,,YES,00:20,Natalie Brooks
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1004995,Support Team Collaboration (self-study),0,,NO,00:15,
20001096,Cameron,Hayes,10255,Customer Support Essentials,0,1005032,Customer Success Handoff (Inactive 06/26/2024),29,,NO,01:00,Natalie Brooks
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004440,Customer Empathy Essentials (online),73,,YES,00:50,
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004477,Service Recovery Basics (Discontinued 12/02/2025),47,,NO,00:45,Marcus Reed
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004514,Escalation Management (online),0,,YES,00:25,Natalie Brooks
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004551,Customer Communication Skills (online),0,,YES,00:35,Elena Martinez
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004588,Case Documentation Standards (instructor-led),0,,NO,00:50,Marcus Reed
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004662,Support Queue Management (online),0,,NO,02:30,Priya Shah
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004699,De-Escalation Practice (video),0,,NO,03:00,Natalie Brooks
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004736,Customer Journey Basics (instructor-led),82,,NO,00:20,Natalie Brooks
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004810,First Contact Resolution (video),0,,NO,02:00,Natalie Brooks
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004847,Service Metrics Foundations (video),12,,NO,02:30,Marcus Reed
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004884,Complaint Handling Practice (video),3,,NO,02:30,Marcus Reed
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004921,Customer Feedback Review (online),0,,NO,01:00,Priya Shah
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004958,SLA Management Basics (instructor-led),0,,YES,00:20,Natalie Brooks
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1004995,Support Team Collaboration (self-study),0,,NO,00:15,Natalie Brooks
20001096,Cameron,Hayes,10272,Service Excellence Practices,0,1005032,Customer Success Handoff (Inactive 06/26/2024),29,,YES,01:00,Natalie Brooks
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1000703,Anti-Bribery Fundamentals (online),0,,NO,00:30,Natalie Brooks
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1000740,Privacy and Data Handling (video),0,,NO,03:00,
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1000777,Records Retention Basics (video),0,,NO,01:15,Marcus Reed
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1000814,Harassment Prevention (video),0,,NO,00:20,Elena Martinez
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1000851,Conflicts of Interest (online),4,,YES,00:20,Marcus Reed
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1000888,Ethical Decision Making (online),0,,NO,01:45,Marcus Reed
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1000962,Global Trade Compliance (online),0,,NO,02:30,Marcus Reed
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1000999,Workplace Investigations Basics (online),13,,NO,00:20,Marcus Reed
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1001036,Policy Acknowledgement Review (online),0,,NO,02:00,Elena Martinez
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1001073,Third Party Risk Awareness (self-study),0,,NO,01:00,Priya Shah
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1001110,Compliance Scenario Workshop (online),33,,NO,02:00,Priya Shah
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1001184,Responsible Business Conduct (instructor-led),0,,YES,00:25,Elena Martinez
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1001221,Fair Competition Basics (instructor-led),0,,NO,01:30,Elena Martinez
20001233,Drew,Iverson,10051,Annual Compliance Core,0,1001258,Regulatory Audit Readiness (video),0,,NO,00:50,Priya Shah
20001233,Drew,Iverson,10068,Ethics and Risk Practices,0,1000666,Code of Conduct Overview (Inactive 08/22/2025),0,,NO,00:15,Elena Martinez
20001233,Drew,Iverson,10068,Ethics and Risk Practices,0,1000703,Anti-Bribery Fundamentals (online),0,,NO,00:30,Priya Shah
20001233,Drew,Iverson,10068,Ethics and Risk Practices,0,1000814,Harassment Prevention (video),0,,NO,00:20,Elena Martinez
20001233,Drew,Iverson,10068,Ethics and Risk Practices,0,1000851,Conflicts of Interest (online),4,,YES,00:20,Marcus Reed
20001233,Drew,Iverson,10068,Ethics and Risk Practices,0,1000888,Ethical Decision Making (online),0,,YES,01:45,Elena Martinez
20001233,Drew,Iverson,10068,Ethics and Risk Practices,0,1000925,Reporting Concerns Safely (video),0,,NO,00:50,Elena Martinez
20001233,Drew,Iverson,10068,Ethics and Risk Practices,0,1001036,Policy Acknowledgement Review (online),0,,NO,02:00,
20001233,Drew,Iverson,10068,Ethics and Risk Practices,0,1001073,Third Party Risk Awareness (self-study),0,,NO,01:00,Priya Shah
20001233,Drew,Iverson,10068,Ethics and Risk Practices,0,1001110,Compliance Scenario Workshop (online),33,,YES,02:00,Priya Shah
20001233,Drew,Iverson,10068,Ethics and Risk Practices,0,1001184,Responsible Business Conduct (instructor-led),0,,YES,00:25,Marcus Reed
20001233,Drew,Iverson,10068,Ethics and Risk Practices,0,1001221,Fair Competition Basics (instructor-led),0,,NO,01:30,Priya Shah
20001233,Drew,Iverson,10068,Ethics and Risk Practices,0,1001258,Regulatory Audit Readiness (video),0,,NO,00:50,Natalie Brooks
20001233,Drew,Iverson,10153,Communication Skills Core,100,1002553,Effective Meeting Facilitation (self-study),100,07/29/2025 09:35,NO,01:45,Elena Martinez
20001233,Drew,Iverson,10153,Communication Skills Core,100,1002590,Business Writing Essentials (online),100,03/20/2025 10:30,YES,01:30,Marcus Reed
20001233,Drew,Iverson,10153,Communication Skills Core,100,1002627,Active Listening Practice (self-study),100,04/23/2025 15:55,NO,00:15,Priya Shah
20001233,Drew,Iverson,10153,Communication Skills Core,100,1002664,Cross-Functional Collaboration (online),100,09/04/2024 11:50,NO,00:30,Natalie Brooks
